id_prodotto,nome_ita_categoria,lunghezza_nome,lunghezza_descrizione,numero_foto
08574b074924071f4e201e151b152b4e,giardinaggio,36,450,1
b7d94dc0640c7025dc8e3b46b52d8239,elettronica,59,636,1
06a7a571bc9fbb103a9c2eb90f89432c,mobili,36,1426,1
704e268deb9b8eb20603204783b7a0d2,mobili,52,746,4
5304ff3fa35856a156e1170a6022d34d,arte,27,59,2
ae7893ab2f9eec6630b5098e6362adc2,articoli per l'infanzia,27,92,2
84003eefe52bb4112252409a24ae3a73,salute e bellezza,48,450,1
9c7a34846a13f5d0a066eb6af9ecbd87,salute e bellezza,34,585,3
2b6d84a08eed9e50e3d8389b56cd3327,sport e tempo libero,33,537,3
64ebd99011a464d8ad8c12e9587038f6,edilizia,59,946,3
a9516a079e37a9c9c36b9b78b10169e8,mobili,41,1141,1
f9b4f8ef12259efd919fbaf21f8f66a4,articoli per la casa,40,260,1
663d6ef343ce527b3548d6a255f89eb8,musica,59,936,3
c6dd917a0be2a704582055949915ab32,idee regalo,54,1012,1
bc7783fa09789dd5984d2c9213413a97,salute e bellezza,58,1665,1
691f932fd9a1c168cbb5c579432de4fa,mobili,56,1892,6
43e9543be42b2a2db9d44f3ab4ddd8b7,elettronica,56,419,1
c211ff3068fcd2f8898192976d8b3a32,articoli per la casa,58,58,1
16e3cf9ffd35194d29e5560a23123732,elettronica,45,923,1
e9a69340883a438c3f91739d14d3a56d,articoli per la casa,60,1912,5
6a0713a63e990052795623e76cc2995e,articoli per la casa,31,151,1
b99e4f4fa3f421e0ffbd512d9f152dec,elettronica,52,240,1
2eb384017334e47db9ccf364216799df,articoli per la casa,59,887,1
c5736c891e81c20ebc49de62980c1136,idee regalo,43,421,4
45448d98662daee2e5ee969475a90826,libri,29,627,1
0e089f539eaa543b2d6e4b4b4e128a3b,mobili,36,1313,4
6dde44b4172999f35f08654d06bad633,mobili,55,1180,1
b71ed32edb9ce4684e10a11309011b60,alimentari,30,690,2
5f504b3a1c75b73d6151be81eb05bdc9,idee regalo,38,1176,3
a13374144d7adf59d766eee43e93b849,viaggi,38,905,3
0cf41187284d7f099adc8415a743ebbd,articoli per l'infanzia,60,644,1
fe59a1e006df3ac42bf0ceb876d70969,elettronica,60,2136,1
1b37d55343061aa2b18b807945ff9831,mobili,40,1351,3
6c222e25e3d3c28a643590b836585b4e,articoli per l'infanzia,48,473,1
4c1d9c97a7245db3b8d7a32fb4c02286,libri,29,764,1
81b6c7c058add831803fcbba6dcc1df2,articoli per la casa,60,235,1
b655ebf10fa7727c97d82cffcfe96ab9,sicurezza,44,583,1
7e646f7e1e428a1ddde5a18dd9d42e95,mobili,47,476,1
a743efb3ff4bf4f56e265e73e5c23a6c,mobili,52,224,1
813a30050677eb6996e12eea9ad400bf,salute e bellezza,59,1726,5
ebf19d90623587fde1eff2a222d8b177,giocattoli,53,495,2
3b31b57a9cdf87158977c3188a8dfa5a,salute e bellezza,50,509,1
b35ce9c1e37f5b0f4134da0fe4c93b84,articoli per la casa,51,867,1
8b502ca34e28d30605bc667b965b6abf,idee regalo,63,1323,3
d6160fb7873f184099d9bc95e30376af,elettronica,55,3632,4
a996a4fecaea5e7e2638d2c5078ebf4b,mobili,64,69,11
89039f76a4c1ed8e4c13f4b531f158ca,viaggi,49,114,1
368c6c730842d78016ad823897a372db,giardinaggio,57,366,2
fb20d37a2c78452667f7a347e756727c,giardinaggio,59,1251,2
2a2d22ae30e026f1893083c8405ca522,articoli per la casa,60,744,2
c8cfa622661e047ea2499f8bce4731a5,articoli per l'infanzia,56,628,2
d738e1dea9fdf4c28741fde625c0d500,idee regalo,52,659,1
a9fa5ce6ccf634df53e924a8ca7099ab,mobili,37,192,2
c10d7c70907ad6d09ada0581ef6bf839,idee regalo,58,502,3
75d6b6963340c6063f7f4cfcccfe6a30,salute e bellezza,51,999,2
cac9e5692471a0700418aa3400b9b2b1,articoli per l'infanzia,57,2440,1
542b3d80712d51eefe3a3cd1c5f4e8fe,idee regalo,49,223,1
2a9b9ab4785e67b8ff4f1e6fcba1de7e,articoli per la casa,44,919,2
58efb9b638561ce132216a9a612513e2,mobili,30,606,2
faee2618c7ace750fb300ac45fddaa74,idee regalo,49,385,1
e0eb83f5cf9560ca3b976eea5dcfdfde,giardinaggio,55,258,1
1b90de90abbc056f24e0fe3c721a88ee,articoli per la casa,51,539,1
007c63ae4b346920756b5adcad8095de,articoli per la casa,48,808,1
b620a403f100fea663ebb5d3875945b6,moda,55,731,1
cbfdbf24b32d9aceeeff3e9c77fd9d36,mobili,52,1786,2
820e8f306dc9ffcf6d0957516084cca1,giocattoli,43,932,2
1e618d311a1b7f88a9d96ec50aa85582,articoli per la casa,42,540,4
60c93709754c1b56d6fcc7187a4810f3,articoli per la casa,57,685,1
1b11571a0535a643bb18db34b84b7334,idee regalo,53,686,3
6447947a13b0cd3fa652bd0c4bd4d534,cartoleria,54,246,1
ccadfeab525a9eb1569983b66e5075c4,moda,35,920,7
8c292ca193d326152e335d77176746f0,salute e bellezza,60,2894,1
e54464e95c9fb80e4edefa0ba49133c1,giocattoli,57,927,3
aad1c338e2a8906e2040a2fb0861acbd,elettronica,60,333,2
ef20cc9755032059db24bef18745df2f,moda,48,647,2
b00a32a0b42fd65efb58a5822009f629,articoli per l'infanzia,58,398,3
6b9def857487cb25057f162bce6520d5,salute e bellezza,35,248,1
22bd45d50bed841763d6f7f58cb7b6ac,salute e bellezza,54,956,1
491067a4bc3ca4303e9fba74d629412c,alimentari,55,314,1
e5d6523f4cd63e1347ca8407deda4ba3,mobili,60,2138,2
a659cb33082b851fb87a33af8f0fff29,automobile,60,380,1
446e83f3f31931e9eda31363bde07293,mobili,55,595,1
c6ea63369936552872ae890c82175b4b,articoli per la casa,58,162,4
7c700504b3029faf7052e5f8e2c83b04,animali,42,531,4
725cbfcaff95a4d43742fdf13cf43c75,idee regalo,58,537,2
d500c64ef3ac31087d21f93faacec268,libri,55,792,1
0be701e03657109a8a4d5168122777fb,sport e tempo libero,32,282,2
c94d19d021d4a8fbae5a45f904aeea90,mobili,34,612,4
bd2208216bc0c202640ae18c57e0f483,salute e bellezza,57,651,1
6ab41d7f15e7af9d6c7cd912055acc1a,sport e tempo libero,39,410,1
22594ba8fd9a72ad95d352929c821560,mobili,31,1076,1
36038dae78cc227e4d14b174f0f695d0,sport e tempo libero,42,1357,1
1d0f7339adddb21ecab3c4170865ffdf,giardinaggio,53,228,1
a1e9b0d76a76ff474f4a4374fcfb8c42,sport e tempo libero,28,663,1
4a579d3f0c38c12a0e22c0146f2356f4,articoli per la casa,49,82,1
c55c10c2e37e534c37d1e6694612664c,moda,54,356,3
cc971e0365873137b8bef2ebad633e6f,idee regalo,54,1001,1
37c4348304039a0f963eb67b5eeb0710,articoli per la casa,57,347,1
362b773250263786dd58670d2df42c3b,sport e tempo libero,51,2526,1
1dec4c88c685d5a07bf01dcb0f8bf9f8,automobile,44,982,3
a37a8ef49db46a932a778ab081d7c40b,articoli per la casa,51,231,1
f8cdee3eb5ab9b7c357469dedbe2b6c8,articoli per la casa,50,194,3
3bf95cf337a8c87435a2949c48350fc7,salute e bellezza,59,1538,1
99867d4e33798b303108f7eeb2f91b41,salute e bellezza,27,755,1
8844bd4b8ca8f93603694ca2bceb77e9,salute e bellezza,49,1513,3
bb50f2e236e5eea0100680137654686c,salute e bellezza,60,2644,6
56b83ac081e4e6ea5f87323b4e46e85c,articoli per la casa,47,1343,1
43f911ac50adc19a96cd523ade4e7cca,salute e bellezza,58,963,1
63ee501f72520d5ec54cef5fd3a21a20,sport e tempo libero,60,437,3
0d8c64a12c0e49b2515674c031b965a1,mobili,54,220,2
aeeb6146e21d11416d01b0e03c2de06e,articoli per la casa,31,580,2
9a9469abcf027566dce48059c28ea832,articoli per la casa,52,689,2
b40ec43bdfc6d6fdd65e882066a5c895,elettronica,51,421,1
389d119b48cf3043d311335e499d9c6b,giardinaggio,59,341,2
17ff593779ce464d3667e8ca12b4a5ca,sport e tempo libero,54,2890,1
474bb6b54fc608ca71059a6c4f7ecda3,elettronica,43,538,1
d8de812ed5d981fc6a3984f4caa2aa05,sport e tempo libero,44,1854,6
011bb8a6af5178b33871a83c4f297d32,elettronica,42,710,1
4ebb87ba41ca446326804d0e7f8dcc93,idee regalo,46,642,1
0f0c4960b05d6145bbb4b348423503ef,elettronica,32,139,3
f399bbedb1d21192dffefc4a8b30a229,articoli per la casa,59,614,1
d357105bd504c78d8470ffd247747eab,salute e bellezza,17,341,1
08ef02b6aae73ad3a385cf1342f609c7,articoli per la casa,27,423,1
67cb39173878fcdf21b5491230fe386b,salute e bellezza,60,660,7
d2922b1fb6b42799b0ce075cb0acc26b,animali,33,649,1
fe95eb948375116da759c8ef60295001,articoli per la casa,58,556,1
a4aa7c1427c31344e5f7cc3d839fe562,animali,52,625,8
8e1446d14972eb9ba34dd6273315f419,articoli per la casa,59,1043,4
238314b88e4b8ffa496db6b1a201d897,giocattoli,56,696,4
bb4f8cfc76a66cb770208b2c1d2c6269,sport e tempo libero,55,1987,1
8e01228e1cb067cf324c968542f2f032,salute e bellezza,57,512,1
8ae1fefcfdc30ea49de246665b6d2713,categoria non disponibile,0,0,0
db5efde3ad0cc579b130d71c4b2db522,musica,40,232,1
cb6c1c21ebc9c153a7baf319c515657a,elettronica,24,718,2
9453bde60c4ee52155c963641736cfc5,salute e bellezza,44,1056,1
496f6bd86011e5a9ddea8dc96e802340,mobili,60,458,1
dcecb611ba878d5d8c7853585b285c12,elettronica,52,589,1
f6cdf7aae7f5fb3d67142d5f385ae785,elettronica,50,485,1
b7b6040b62676dcd6d4ddd81088a70dc,cartoleria,49,293,1
d3c044bd42d84a79e3b0c42662806a48,sport e tempo libero,32,3831,1
c556dfe03a2efef617497a3de58cb44d,idee regalo,38,558,1
625dac8156b3157351e7257305148f3f,elettronica,54,935,1
dc881ef926ca402063ea142afc83874c,idee regalo,51,863,4
994ab76f0da3349fffcfe5d598e9babb,salute e bellezza,51,2979,1
c9dbe2eec19a8093cb5ac57486531c18,articoli per la casa,55,124,1
55b07be78f0c20631dc3d53ff92bb292,mobili,57,470,2
d86963242e7dda7eed04f57e492ed655,giocattoli,47,453,1
45ba26803dbbdb26ec5757546929ac89,animali,38,88,2
368ab9ae54053acc2a79f2e9f5fb4cbf,articoli per la casa,54,385,1
2635c3e7db0ac6cb3e733cac61ce0ba5,articoli per la casa,45,466,1
b66270a5d5b3a8585f8314b2f14420fb,salute e bellezza,41,1541,1
e90eaf827c96655742e955fd615026ca,salute e bellezza,32,2154,1
fb909933914c1f945839287e7c253687,mobili,58,1294,1
be837f2e0152a208d4386f4126d5bd7c,elettronica,60,940,2
9766ad53f42ee034fbc0e29c85fe626c,articoli per la casa,51,385,2
7fb04722aba7a2b632bac8f9819796f3,salute e bellezza,48,594,1
9ede6b0570a75a4b9de4f383329f99ee,sport e tempo libero,51,1193,1
70431405f38dc4a0ee25fbfba20dbd16,giocattoli,58,246,1
d902e8400cd0c58b64ea157af940e670,articoli per l'infanzia,52,786,2
1c5bd6a742367ec4d654a0859523e880,articoli per l'infanzia,45,821,4
a12fc4a1c79238df0015e1a0c48f0314,articoli per la casa,56,189,1
15873878161dd60a2de39df25443080e,giocattoli,60,1008,4
35afc973633aaeb6b877ff57b2793310,articoli per la casa,56,176,1
753d279facc7d9ca90f2e8bfb2bab052,articoli per la casa,52,485,3
8d1cfc0463b545928bfb4e589e017bd4,categoria non disponibile,55,1626,1
a9f480bfc49f0b85e8394e1cdf685b4e,giocattoli,33,69,4
9defbbbbd3c270b0c41dfcbf70582147,articoli per feste,59,573,8
52f5d8b502df3f20b2aa6370d2cedd52,categoria non disponibile,36,1485,5
b5f0795bc072a1875f2c0fe85524b207,sport e tempo libero,31,236,2
6987398dff454a3138231540e2a6ec61,elettronica,38,209,1
d5991653e037ccb7af6ed7d94246b249,elettronica,42,363,1
7e78ca7b03df674ba01752a0344b3ebe,elettronica,58,399,1
5a11bc271d03e7a31cdd33d1d8580456,sport e tempo libero,63,1026,3
c95ef8ea078a841a370c7ae96a552711,giardinaggio,59,648,1
fafa8d1635b1fa204785386f79112a58,articoli per la casa,51,1075,1
29b85c2f1ec5f4d02b03737a8fd3698b,mobili,23,922,1
f8cfb63e323be2e1c4172f255d61843d,articoli per la casa,51,437,2
7efc9c66bf68e3026c7846b0ec3e8682,salute e bellezza,42,375,1
9bc7d25a36d620cf449cfdebe3de132f,salute e bellezza,45,287,4
58327c5dd67068015c5a9c5eeb51d848,giocattoli,39,557,1
42a2c92a0979a949ca4ea89ec5c7b934,articoli per la casa,41,799,1
ac8e7cf3a658f63dc68dd7f3b8b5f97b,sport e tempo libero,54,3481,1
5e954c4ed342c50436d25d5f50a34919,elettronica,59,1265,7
aa95bee0592e05d2ef533b8e5b7236b3,giardinaggio,53,313,1
4cac1a12a6fe9ffba4a9556dbe582e28,automobile,46,365,1
a87229f9d53610c8fa59579c82e1da8f,viaggi,49,278,3
beefe69ad05b3ad47376e388d3b5ea22,viaggi,54,444,1
1eb85357e22bf0c8c2a6f10eafad8423,categoria non disponibile,49,496,2
d1ff1a1223a2739d17005c9f4c4a40b6,cartoleria,59,240,3
4525ba25c6fe12c6c01f869b3226d8e4,articoli per la casa,57,273,1
7f55769896fc6596e7251490b8b5e536,mobili,45,520,3
209c968305b3c2ab858608fc0b21e7e0,elettronica,41,424,2
20d458d013a3988f71009298fecd8607,articoli per la casa,43,114,1
0a57f7d2c983bcf8188589a5fea4a8da,idee regalo,33,932,1
8fe68d662b3eb9b22b8c6e1a3ef846ad,elettronica,51,180,2
0e87ff05afa3ddd73b7920ff4587e0a4,idee regalo,48,2067,1
454157d7294823cc44ad21d4fe31474a,sport e tempo libero,54,1241,5
25f86162fee18735fffdb762dcb10d7c,articoli per la casa,58,2400,2
ccf4d6714c4e1c7ea8cf2783aa0373b5,elettronica,60,172,1
49e1eb2294c024ad435adb2b1de09336,articoli per la casa,56,179,1
584d0486add75aa0f5c0660a7cd8afba,elettronica,27,636,1
0c877471e35049402bca235e06cb8063,categoria non disponibile,0,0,0
a140e83c184347be1aa71694fe525537,idee regalo,49,364,1
82b73150f90f4fef92913e35b9984bb7,articoli per la casa,40,545,3
faec279ddbbce3de75d2adf10f612a5e,articoli per la casa,55,589,2
b8316b6fcbdee6f6e8760865065dc0f5,articoli per la casa,56,551,1
78a727ba961fe7561d533e153bf04088,musica,43,1516,7
1c55a8be0613dd888ed9c039cea3d660,mobili,56,1043,2
84f456958365164420cfc80fbe4c7fab,articoli per la casa,55,312,1
a5f6ba3fe91a2e73f10b612131cb2404,elettronica,45,1057,3
abefc54df1613eda05b2c702a316eb41,sport e tempo libero,57,419,1
642a40d4d73b4b2604968937de13634a,articoli per la casa,43,93,1
c8f7df520102efbaf9927f5acf21b928,giocattoli,54,452,6
d0fac709247e97e9b44a5351891ef9f3,automobile,60,968,3
d918b3f4aa5272c2c3cd088d087ca069,sport e tempo libero,58,3703,1
61b5c300f3e56ac6bda4cb54de396f9b,elettronica,33,286,1
8f8cb7e4a7f16d339f87f8aa2711a003,giocattoli,36,529,2
fb55982be901439613a95940feefd9ee,cartoleria,52,211,2
972d4aba7eb9ba03a5b7950751f11f60,automobile,58,238,1
ad7c531c2001111873dcfed9d8317439,idee regalo,33,895,1
a78fa6c80b9cc50d0100e12a097b8417,automobile,43,1512,1
381169576b9f3c083a1c3261da161a3b,elettronica,43,677,2
9824c8a777b0a6ec687de43501ba3aba,elettronica,42,877,1
1d33febb6ca114fb1b9490005ee49de6,articoli per la casa,57,941,1
57fb124210d7dd98867b5b798c668eca,giocattoli,58,918,4
b0961721fd839e9982420e807758a2a6,giardinaggio,59,341,2
c61066ec039ab5de17a7d3151f8806c0,moda,54,1438,1
5483dc3f61a1d385ccc49cec3a560617,articoli per la casa,54,140,2
4308439e0d80d5fe03f17ba83b57c493,salute e bellezza,61,3745,6
5e98b7fecc62c3ebeaa8252269b2d6fe,sport e tempo libero,16,272,1
794de06c32a626a5692ff50e4985d36f,categoria non disponibile,0,0,0
d8f2a339e6fa69ebf411e198b618e979,articoli per la casa,60,807,1
fd9222f5293048868b832e5179fa3ec5,articoli per l'infanzia,55,973,2
6680a7d71fdc0fe6b6b9a4bef51ea187,salute e bellezza,34,661,1
0176bf7839ab4e611dc01cdc3ef6f4e4,idee regalo,49,330,1
0e1b67828c6d682c600b49872507d1ae,idee regalo,60,899,3
bcac2cdcd851929a5caa3e1508d5abc9,articoli per la casa,45,928,1
15466e7f0fab155f0f387bc49eb7e304,automobile,28,2355,4
601a360bd2a916ecef0e88de72a6531a,idee regalo,33,897,1
199dfdf7a1862dbcd8ad039e48d58355,mobili,45,967,2
29427de7f8a9ee983d9dbc51cec569b4,idee regalo,54,995,1
cfd414b4463647f58c7775eaae06893d,salute e bellezza,44,1529,4
7b5d8be0e04080e4c8ee6a7ec2f1f597,mobili,50,830,1
d3d10495159bcc41173e3d26a273529a,arte,60,218,6
73df0070248804951b5c6ba9537c6fc3,categoria non disponibile,0,0,0
1a300f482e35d7eac74b229be067aefd,elettronica,54,333,4
080a388eb2bd1051b01f6fc4ca659450,elettronica,51,536,1
9fa1e97015f5c5e76add50079bb0ab44,salute e bellezza,37,337,1
69b1e7f2c5c9a2e61ed7d9dd4d269188,categoria non disponibile,55,963,6
6c55ba2343f9df32c7f88a468352ff22,idee regalo,58,167,2
2be7c0f7dd57742c970f856ec64bc25e,elettronica,41,317,1
e15cee02291017f6f12b4115ffb417e6,mobili,56,297,2
154e7e31ebfa092203795c972e5804a6,salute e bellezza,48,575,1
b9ec59c34a1b048fa9c2bbe3296a7842,articoli per la casa,55,699,1
59fe488ea6ac9439bc86663f4a564c23,elettronica,43,299,1
0ee362737f0fade7293e5a4f375f2446,articoli per la casa,54,217,3
5a848e4ab52fd5445cdc07aab1c40e48,categoria non disponibile,0,0,0
63de2743d05ab59d85caa49e49459ac1,salute e bellezza,51,951,1
d696750e550fd0f733979dd7e5dff921,articoli per la casa,44,916,2
2083a6feb4bbb31f6abc92fc24e468c0,elettronica,56,3135,2
ecbe1ef7e2903ff8b1d704ba78fa264d,sport e tempo libero,47,920,1
59089e1668cc247d055ca3f9149093fc,articoli per la casa,56,709,1
73efecdfe04fa13599a99282cebf99ff,mobili,57,108,11
2e7980421ad7946eab8a71b637955704,articoli per la casa,60,463,1
ab959a147167f22f3e0c05eb06845771,elettronica,59,242,1
46ca9515def9ceb56e338c86ca765ba1,musica,42,409,3
cd98dfe8c9e4a7e14da489ba34f3a845,articoli per la casa,35,612,3
2028bf1b01cafb2d2b1901fca4083222,salute e bellezza,54,1536,2
33900d427fa4bd3f509cdacda72e84a3,alimentari,52,287,1
d33f55fbec1f19c63fc6854c2fd65925,articoli per la casa,55,426,1
e891d4a9622cae3b9fc2ec558bda155b,categoria non disponibile,0,0,0
3373d1ed7bf5f3187f110c0e9e40a02b,categoria non disponibile,0,0,0
7a10781637204d8d10485c71a6108a2e,idee regalo,42,236,1
f74ed500ab93d12ce3fbc611474d89af,cartoleria,31,386,5
422879e10f46682990de24d770e7f83d,giardinaggio,56,348,2
ecb624b552f939e58c7881de58ece085,giardinaggio,57,314,1
1b6e2795daa2ca887a0310b0a79000e4,articoli per la casa,54,246,1
a8115d34a4b7b74388da609692162c37,elettronica,34,1080,2
86766d5e84f560b949d8a4582e9fdbdb,articoli per la casa,63,665,1
06acd3480e6a1afb023ad0eb8cdeecca,articoli per la casa,32,374,1
54d9ac713e253fa1fae9c8003b011c2a,idee regalo,57,787,8
1eaf224c19e07b6e50bf0119eea1dd26,articoli per la casa,58,189,1
eb8c629f70275fd1c4f809116cce1efc,mobili,51,831,1
eab1309765ca0c3ba5c2ae2b85b28b00,sport e tempo libero,41,1343,1
e72e59338050d312832e22ea7aedc0fd,automobile,50,314,1
508d5e8ce8e79bb506f9f0c096b295c4,mobili,19,930,1
32e18e89237933ebdaaebd78a27e7fa1,articoli per la casa,48,464,1
a32a25c59034cb4c034031798e2fba85,mobili,46,608,1
5b226d7c52f86ac72457617f78cff95d,articoli per la casa,50,381,1
090ab1523d3fe5832c09a55b7195e32b,elettronica,41,391,2
6f7400c1577bd99fb7c9cd196edb6ae2,mobili,63,837,1
569ffd16f8032478cbeb9800f2e94ba0,mobili,49,544,1
e8769e00778ec82e2fddf58d7b360a27,salute e bellezza,44,666,1
55610b8b7d48294e69fc23f513dfbe98,mobili,60,1068,3
196908bf446216a714bf739c09522dcd,giocattoli,43,952,4
1491a8ff192d4b5c369b0eaa2fe33ee5,articoli per la casa,46,162,5
e074a31cddeee80c21fc613445def7bc,salute e bellezza,58,1087,4
5cbecf1b44b9abf491a61aadf2809f1a,articoli per la casa,30,140,1
42faf2e98f0486405f5dfac48e5cba7d,giardinaggio,40,275,1
68d9c8a95d2b7cb57efe9e1e929bdd6a,elettronica,47,218,3
386486367c1f9d4f587a8864ccb6902b,articoli per la casa,54,120,1
ddebc97ddf43a9787d1ee7012e394ccc,idee regalo,63,3976,3
ba091f760e02c4b603a0a6a52c2d31d8,automobile,52,796,3
ca38c039b717207dec906f4fa9a21db7,salute e bellezza,53,3734,5
a62ff4d8c01bf520bd8ed7637dbb2042,elettronica,60,272,1
c64490cdfe40f9e25abd222c541a06f0,mobili,58,2017,2
b2fbf8beb178c391c49d80fa8c4435b6,libri,52,951,1
ff5f8606556b625613f069a5a9a48966,articoli per l'infanzia,63,554,1
5cb1a29179d1883d7ab5424629fe67aa,mobili,37,594,3
07f40f14df320969f0bb8cfc5cff5d3b,moda,35,147,2
1de74e63d630007567726953a4eb2b36,moda,25,396,2
72d3bf1d3a790f8874096fcf860e3eff,giocattoli,57,341,2
3adf46dbf0aa2bcca9d6fc85e4e7c339,elettronica,38,583,1
3321ad579f19476d0d668f726f8dffec,articoli per la casa,60,268,1
a9b3c1c9a790da6695b60d0b0070578f,elettronica,48,1966,2
c0d4027067afcf9c1697cce981b8fed6,animali,63,1269,1
15c507fd1d486501a97bd53f82445f1e,animali,24,2738,2
3581206bcfdc0f2611c3d1e8edb87719,sport e tempo libero,28,829,1
e9ceb9123d3103b7ad293c168dd3a547,articoli per la casa,46,333,1
fdff6fbfaeefd11afe77be6f416e9c4e,articoli per la casa,50,1273,1
4ae634441e444ca4bc85903cafe98d73,elettronica,54,285,2
07b6a3b7bd0e9c54119f7c679edccca4,idee regalo,47,511,1
846145e9b8d412bd1c9bb478a52ab4a0,idee regalo,55,444,2
e01a5a164be7867f7684c14d2dc88865,sport e tempo libero,21,1286,1
247fa5b4e2f524a22b21ef256ffc23e4,elettronica,56,954,3
dac245c10d9ccd0f3dd3b14f4b7c4b7f,articoli per la casa,38,506,2
905b0c0ebfb5ea28af1b5cfb97bbbd27,moda,43,1621,2
78b7b1ff2d3f06a589354ddf2f4f9db3,salute e bellezza,31,355,1
9d9734db712d5ab6c3ff4c33700eb34c,mobili,56,1285,1
762e9c384b4752bbcbea568e3d89856f,animali,25,236,2
6ff1fc9209c7854704a4f75c9fac41b4,prodotti industriali,59,489,2
383390bacab031887058eccc2e994879,cartoleria,54,1763,1
a564f50791e1677ddf2801fe1e8365c8,elettronica,52,911,1
c6bf8cc852eee5c4ab264e792a9c23a1,articoli per la casa,37,95,1
b623b7cb05ee3248fbe4a6ecbeed79a4,giocattoli,41,673,1
52d7462298cef42b40674396746b0214,sport e tempo libero,54,1387,2
8c38d21062ec6ee492c3500d01150b7a,elettronica,22,816,1
abc441040d9aaf2e1ad52c2309873c04,articoli per l'infanzia,49,560,1
b441e652e4d7e9905e1d2734a908e021,moda,36,343,2
d9d4c1378e3c6564f55c02bec84e8f2f,mobili,59,2262,4
5d43da09d9bdd70109b2cccd41632a06,viaggi,58,680,4
f1c7f353075ce59d8a6f3cf58f419c9c,articoli per la casa,56,162,5
e59dd207c69d86e890febadc796d1078,idee regalo,54,850,1
2916f36c18811cafe280f15b803be0eb,idee regalo,43,853,2
4c1bbc12438daec98a77243c2bf7a3ba,mobili,24,985,1
685745fc12a6d4344a767bf01fb2d6d1,cartoleria,48,483,1
2615fceb03b49ac6e17fa5b8f2e11b63,automobile,58,951,1
ceda8168fb181a91487d6e924f42334f,categoria non disponibile,0,0,0
b79f1c3ee8b26b90db738fb3c4abc1ce,salute e bellezza,57,598,1
cf02395ed36c61d5ce31bdecce9767a3,sport e tempo libero,58,1155,6
b3bcd6f54c943fecf8f51e0b988e5cc9,salute e bellezza,46,1969,1
8b6ed41158b194711f83b8da92757544,sport e tempo libero,52,490,2
270516a3f41dc035aa87d220228f844c,salute e bellezza,45,232,3
9fc98e39f04be8e382d8aa5e259f5489,articoli per la casa,29,200,1
62d41a80c366aa2d8644e3270adf8440,elettronica,50,512,1
1d25200882dc5bcbff689ba2ba117f9f,articoli per la casa,55,290,2
f15982438cbe439923dbc01e8ee1b6e8,giardinaggio,50,718,1
d70c831282615555625658baeb52eaa6,moda,40,360,5
8c96a6969d0fad20629fec9c1ea45e02,salute e bellezza,50,1400,1
2f1927c926303d27159849d2601d5d96,sport e tempo libero,40,354,3
50504a602afeb7a2822ea65f1bed8f36,giardinaggio,38,206,1
608af629c5b520efe1caf06e1cfc4abc,viaggi,50,953,1
6ccbeb9656e37cb5fd5086f838762471,moda,55,405,5
5d61fa9714218b033b42ca6cbf0f2570,elettronica,53,816,2
61937887eb6ee0b405a5759756426486,salute e bellezza,45,1083,4
cb6d69daafeddab34122e1de88e1274c,articoli per la casa,58,379,1
e034c021254ff4d8da4e936e047967af,salute e bellezza,42,2877,1
ab9cf155f8280c3739b09fe341a185e8,elettronica,59,409,1
4f3192a28c9da057319996e1502dc216,idee regalo,38,1499,1
5ef5431386aa79c61253305b46525fbf,giocattoli,56,1792,6
5145cef9f9e1293cf8cba2c924eb94e9,mobili,46,2250,1
6a23c2eb9acc78f8ec403be9c6210dd4,mobili,54,1094,1
769cc5a32d4e6c7710013f35a73d45e9,sport e tempo libero,61,211,4
61963c77fd2c3db173915d9dc837ee12,articoli per la casa,55,804,1
5ca6a40fbc611451486b6525c655c64b,mobili,24,192,2
8815734317fa2693bcce3db610158d92,articoli per la casa,51,477,1
d0a672bae47ae7c26b8e1e2ec152edcf,articoli per la casa,42,225,1
c4baedd846ed09b85f78a781b522f126,giardinaggio,58,1893,1
41171e11f920c47deb1809edda2bf09d,mobili,64,669,4
001795ec6f1b187d37335e1c4704762e,categoria non disponibile,53,274,1
e5989cd466f0714e1439b95bf6a279da,mobili,31,471,1
b931645cdc2d9868f01544e8db63f5ab,giardinaggio,59,398,6
7770bdde7d6bfd349bfdeabc4ce54c07,elettronica,54,581,1
4298b7e67dc399c200662b569563a2b2,elettronica,58,420,1
5fea1628f3d9680db59c20a4d80c221f,salute e bellezza,48,2718,1
8ed094bfe076c568f6bb10feada3f75d,mobili,43,1128,1
72076d150be0b5c03bbff0c07cedeec2,salute e bellezza,44,980,1
0bcc3eeca39e1064258aa1e932269894,giardinaggio,57,339,2
8509049c56caff468e3f35c4eefb6035,articoli per la casa,39,818,1
19f0917ba5781b978298ffcd9ae225c1,categoria non disponibile,38,41,1
d017a2151d543a9885604dc62a3d9dcc,moda,59,93,7
531caee8b7069e4b692eddf59ff98eac,automobile,63,1541,4
